Headline,Attention
"When You See These Soldiers, Think To Yourself ‘What Was I Doing At This Age?’",0
One Of These Things Is Not Like The Others' Shouldn't Have Come To Mind When I Viewed A Class Photo,1
"The World Would Be A Better Place With Less Of The 'Before' And More Of The ""After'",0
The Beer/Marijuana Commercial That Is Making Adults Everywhere Rethink Their Position,1
"Finally, A Way To Look At Marijuana That Even My Mom Approves Of",0
A Police Officer Gets Fired For Exactly The Wrong Reason,1
How Broken Is A System That Allows Cops To Be Fired For Not Writing Enough Tickets?,0
The Arrogance Of People Who Are Comfortable Will Never Fail To Shock Me,1
This Economist's Ideas Are So Not My Cup Of Tea That They're Actually Coffee,0
"One Of The Highest Paid Jobs You Can Get Out Of College Is One I've Never Even Thought Twice About
",1
Some Surprising Reasons Why ‘Made In The USA’ Just Isn't Really A Thing,0
"Next Time I'm The Mayor Of NYC, I Hope I Don't Get Shamed As Badly As The Daily Show Shamed This Guy",1
The Mayor Of NYC Thinks That His Program To Unfairly Judge Citizens Is Being Unfairly Judged,0
Perhaps This Infographic Will Make You Quit Smoking - Or I Hope It At Least Opens Your Eyes,1
"The, Frankly, Depressing Amount The Tobacco Industry Earn In One Infographic",0
A Child Shouldn't Be Saying Sorry To Her Mom For Costing Her Money,1
"Forget The American Dream, How Do These Families Make It Through To Tomorrow?",0
Imagine If There Was A Town In The USA Where You Couldn't Get Water. It's Not Imaginary Anymore.,1
"Dear Oil Companies, Have You Tried NOT Being Cartoonishly Evil For LIke 5 Minutes? Just Sayin'. ",0
"Next Time I'm The Mayor Of NYC, I Hope I Don't Get Shamed As Badly As The Daily Show Shamed This Guy",1
The Daily Show' Treats Mayor Bloomberg To Some Accountability Ice Cream With Reality Sprinkles,0
"I Never Want To Hear Any Child Say What These Kids Do To Their Parents. Ever.
",1
"Can Someone Explain Why These Children Are The Ones Saying Sorry?
",0
"Everybody Poops, But 2.6 Billion People Do It In A Really Crappy Way",1
Why We Need To Make #2 Our #1 Priority,0
What Happens When ‘I Can’t’ Isn’t Part of A Child's Vocabulary Is Pretty Darn Cool,1
Fulfilling Your Potential Takes An Amazing Attitude and Spirit. Arms Are Optional.,0
The Tolerant Residents Of This Wonderful Small Town In Kentucky Bought A Tear To My Eye,1
This Small Town Shows You Don't Need To Be From A City To Be Open Minded,0
The Controversial Mass Text That You Should Absolutely Not Be Mad About,1
The Only Spam I Am Willing To Have Sent Directly To My Phone,0
The Controversial Mass Text That You Should Absolutely Not Be Mad About,1
"Your Phone Is Trying To Help You Be A Hero These Days, And Here Is How",0
"The Simplest, Most Brilliant Way to Save Gas That I Have Ever Seen",1
How To Keep Your Kids Happy And Save A Ton Of Gas And Aggravation,0
"When Detroit Failed To Find A Connection, This 25-Year Old Took It To the Streets",1
Meet A Young Leader Whose Putting Some Heart And Soul Back Into Motown,0
"He Got Mad As Hell When His City Couldn't Connect, Then Did Something Badass About It",1
What Drives This 25-Year Old To Connect The Motor City?,0
Meet 5 Women Who Took Advantage Of A Law You Should Know More About,1
Title What Now? Taking Advantage Of The Law That's Apparently Not Just About Sports.,0
"If A 'Nice Guy' Says These Two Words To You And Means Them, Revoke His Nice Guy Card",1
Just Because You Are Nice To A Girl Doesn't Mean She Owes You Something,0
Parents Unknowingly Allow Children To Ride This Thing. Looks Fun!,1
"Using Little Kids To Make Political Points? Looks Pretty Fun, Actually.",0
Neil Gaiman Casually Encapsulates A Piece Of Every Book Lover's Soul In One Epic Quote,1
"Here's Your Literary ""YES, THIS"" Moment For The Day (And Every Day)",0
"The 2,200 Missing People In Arizona No One Seems To Give A Shit About
",1
Would You Want The Contents Of Your Pocket Be What You Leave Behind In The World?,0
Here's The Most Perfect Quote About How To Make A Bad Thing A Little Better,1
BAD DAY FIXER OF THE DAY: One Quote That Everybody Who's Ever Needed An Escape Can Identify With,0
I Wasn't Expecting To Get Emotional When This Sitcom Star Started Talking About His Fame,1
A Fictional Captain And A Real Sergeant Gave This Sitcom Star His Best Stories On Fame,0
The Brilliant Reenactment Of The Trayvon Martin Murder That Every American Should Watch,1
MUST WATCH: Here's 26 Really Valid Reasons We Shouldn't Stop Talking About Trayvon Martin. YET.,0
"In A Country That Can't Stay Out Of The Headlines, Here's One Thing The Media Hasn't Covered",1
Living Through A Civil War Is One Thing. Doing It On An Empty Stomach Is Another.,0
I Used To Order This Every Time I Went To Get Drive-Through. Nooooooot After Watching This,1
Chicken Nuggets — Would You Like Microscopic Fiber With That?,0
A Woman Is One Of The Most Important People In Movie History And You've Never Even Heard Of Her,1
Watching This Made Me Think — Is There A Woman Who Successfully Made Fire Before Prometheus?,0
I Can Think Of One Or Two CEOs That'd Ground Their Kids For Getting Near This Thing,1
"Could A Carnival Ride Destroy A Corporation? Not Likely, But It Still Looks Awesome. ",0
"They Tried To Make This Popstar Dress And Sing A Certain Way. She Refuses, And Answers Wonderfully.",1
Janelle Monae Wants To Redefine And Rebel Against Something That Women Face Everyday,0
4 Demands From the 1963 March On Washington Still Haven’t Been Met,1
"Hooray For Civil Rights! Now Where Are The Economic Opportunities? 
",0
What’s It Like To Take Pictures In A Country Where Cameras Were Outlawed?,1
The Bravest Photographers In Afghanistan Might Be The Ones Working After The Troops Are Gone,0
What We Talk About When We Talk About Food Stamps,1
"Breaking: Media Company To Merge With Straw Man Factory
",0
"They Were Married 19 Years When Oregon Cancelled Their Vows. They're Fighting Back, The Right Way.",1
"You Can't Ignore Their Love, But Oregon Can Ignore Their Totally Legitimate Marriage. FOR NOW.",0
What’s It Like To Take Pictures In A Country Where Cameras Were Outlawed?,1
Being A Photographer Is A Job That’s Both A Century Old And Brand New … In Afghanistan,0
"Dear Religious Extremists: The Cameras Are Staying, And That's Final.",1
The Taliban Could Come Back. But These Guys Are Ready To Shoot No Matter What.,0
Your Unhealthy Love For Public Health In 14 Images,1
14 Ways You Reveal You Unhealthy Obsession With Public Health,0
"This Great Talent Might Not Fit Your Image Of A Rocker, But... Well, Just Listen To Him Play.",1
A Handicapable Musician Shows That You Can Do Anything If You Have The Motivation,0
"Before He Was Assassinated, MLK Jr. Had A Really Radical Idea
",1
WATCH: The MLK Jr. Speech You Probably Haven’t Heard Before,0
He’s Worked At Burger King For 8 Years. Guess How Much He Makes.,1
"He’s Got 3 Kids, Works 2 Jobs, And Makes Barely Enough To Survive. 
",0
"The Reason Why She Lives In A Shelter Should Make You Very Upset
",1
What If You Worked Full-Time And Still Couldn’t Afford To Move Your Daughter Out Of The Shelter?,0
"Hard To Believe The Woman At The End Of This Video Is The Same Woman As At The Beginning
",1
A Brave Woman With AIDS Allows Us To Witness Her Incredible Recovery,0
"I Knew Looks Could Be Deceiving, I Just Didn't Know They Could Be SO Deceiving",1
"Sweet Baby Zeus' Thunderpants, Looks Can Be Deceiving",0
Don't Think Looks Can Be Deceiving? Take A Peek At This Guy.,1
People Who Assume He 'Can't' Will Hear His Rockin' Vengeance When He 'Does',0
"If You Didn't Love Bill Nye Before You See This, You'll Love Him After (Or You're A Cold Robot)",1
Are You As Good At Your Job As Bill Nye Is At His Job?,0
"When I Saw That This Was A List Of Things Made In China, I Didn't Expect To Be So Shocked",1
"If I Had A Nickel For All Of The Items Now Made In China, I'd Have To Start Making Nickels In China",0
These Are The People You Should Thank For Making Our World Waaaay Less Deadly,1
They’ve Already Saved 20 Million Lives. Let’s Help Them Save 20 Million More.,0
"When I Saw That This Was A List Of Things Made In China, I Didn't Expect To Be So Shocked",1
"If You Are Reading My Words Right Now, There's An 80% Chance It's On Something Made In China",0
A Hilarious And Beautiful Song About All The Crazy Sh*t Women Do To Look Good,1
"A Song Called 'The Armpit Song' Is, Meaningful, Beautiful, And About So Much More Than That",0
"If 287,000 Women Had Been Given A Few More Choices About Their Sex Lives They’d Still Be Alive",1
I’m Lucky To Live Somewhere Where I Have Choices About My Maternal Health. 222 Million Don’t.,0
Watch A Gut-Wrenching Moment A Father Sees His Son For the First Time After He Is Thought To Be Dead,1
Watch The Father and Son Who Capture The Gut-Wrenching Human Side Of War,0
The Warning Label That We Never Knew We Needed Until We Saw It,1
The Cheapest Way To Change Our Gas Pumps In Order To Slow Down Climate Change,0
"Bullying And Rape Culture Have A New Enemy, And He Is … A Fraternity Brother",1
"The Hardest Bullies To Stand Up To Are The Ones Who You Call Brother
",0
This Rapper Schools Us On Who We Have To Thank For That 5 O'Clock Feeling,1
A Rapper's Verses Tell Us Who We Have To Thank — For That 5 O'Clock Feeling,0
You Know Those Power Lines That Stretch On Forever When You're Driving Across The Countryside?,1
The Incredible Things That These People Do So You Can Turn On Your Lights,0
Why Is This Mom Putting A Bullet Proof Vest On Her Kid?,1
Shots Fired! Moms Take Aim At Congress To Help Save Our Children,0
"If We Legalize Weed In America, We'll Have To Deal With A Lot More Of These People",1
"If You Can Be Hypnotized By A Cat, You Probably Shouldn't Be Driving, Right?",0
"This Woman Saw A Ginormous Problem, And, Well, She Pretty Much Saved The Day",1
This Woman's Ambition As A Child Is Causing A Ginormous Change In Her Community,0
At 5pm The Mans Daughter Was Sick. By 7pm She Was Dead. Her Killer Is Now Being Cleaned Up.,1
These Powerful People Know That The Poor Do Not Deserve Poor Solutions,0
You Know Those Power Lines That Stretch On Forever When You're Driving Across The Countryside?,1
You Know Those Power Lines That Stretch On Forever? Here Are The People Who Actually Hang Them.,0
"After I Saw This, I Put Down My Phone And Didn’t Pick It Up For The Rest Of The Day",1
"If You Ever Feel Panicked When Your Phone Is At 20% Battery, This Might Help",0
A Ginormous Energy Company Picked A Fight With College Kids. They Probably Shouldn't Have Done That.,1
Once Upon A Time Some College Kids Chased An Energy Company Out Of Town,0
"A Ginormous Energy Company Picked A Fight With College Kids And Really, Really, Regretted It",1
Dear Ginormous Greedy Energy Company. Check. Your Move.,0
What’s Schizophrenia Like? A Woman Who Hears Voices Explains It Beautifully.,1
"Talking To The Voices In Her Head Helped Her Get Better, Now She’s Helping Others",0
Hilarious Examples Of People Who Can’t Think For Themselves,1
"I’m Betting Lady Gaga Would’ve Kept Her Hat On, In This Situation",0
"20 Years Ago We Thought Of It As Sci-fi, And Now 162 Countries Can Stare Me In The Face",1
"""Global Community"" Used To Be Just A Saying, But He Shows That It's As Real As We Want It To Be",0
"Fast Food Workers Have Had Enough. If You Want Fries With That, You Might Have To Get Your Own ...",1
"50 Years Later, One Congressman Is Still Marching For Justice. This Time, It's About Minimum Wage.",0
This Woman Saw A Huge Problem In Her Community And Did Something No One Else Knew How To Do,1
"Her Community Needed Some Serious Help, So She Took On The Challenge",0
A Bunch Of Young Punks Just Managed To Make A Giant Monolithic Corporation Freak Out Big Time,1
A Giant Monolithic Corporation Is Trying To Bully A City Into Paying More For Dirtier Power. Whoops.,0
His Piano Playing Is Beautiful. I’m Glad He Has Somewhere To Play It Now.,1
"For These Homeless Families, One Key Makes All The Difference In The World",0
"When Everything In Syria Is An Emergency Room, A 'Normal' Hospital Visit Looks Like This",1
This Doctor Is Doing The Best He Can Do To Save Lives In Syria,0
​Sorry Pregnant Lady: You Can't Give Birth Here Because You're Poor,1
They're Not Letting A Little Thing Like Money Kill Them,0
A Pastor Asks His Politician Why He Supports Gay Marriage. I Don't Think He Was Expecting That Reply,1
"The Eloquent, Perfect Reply A Prime Minister Gives To An Anti-Gay Marriage Pastor Live On Television",0
"She Swam From Cuba To Florida, Walked Up Onto The Beach And Told Everyone 2 Things To Never Forget",1
"What's Grown, Profound, And Just Walked Out Of The Water After Swimming From Cuba? ",0
"She Swam From Cuba To Florida, Walked Up Onto The Beach And Told Everyone 2 Things To Never Forget",1
"I Wish I Could Push Myself As Far As She Just Did. Oh Wait, Apparently I Can ",0
Alyssa Milano Made A Sex Tape And It's Really Important That You Watch It. I'm Not Joking.,1
A Celebrity Sex Tape About Syria. Trust Me.,0
A Boy Came Out On Facebook. His Mother Found Out And Decides To Leave A Letter.,1
The World Would Be A Drastically Different Place If All Mom's Said These Words To Their Gay Child,0
A Journalist Was Asked By Her Network To Cover Paris Hilton. She Did This Instead.,1
Fellow 'Journalists' Try To Bully Her Into Covering A Paris Hilton Story. It Doesn't Work.,0
Pretty Much The Next Jimi Hendrix — Is That Too Subtle For How Talented I Think This Kid Is?,1
I Have The Perfect Casting For A Jimi Hendrix Movie If You Wait About 10 Years,0
