Headline,Attention
What Happens When A Diehard Homophobe Meets Neil Patrick Harris?,1
Neil Patrick Harris Is Homophobe Kryptonite. Stephen Colbert Puts Him To The Test.,0
Representative Brian Sims Brings The House Down With A Single Sentence About Abortion,1
Representative Brian Sims Reminds Anti-Abortion Senators How To Do Their Jobs,0
If I Had To Deal With What These Women Dealt With I Would Be Mad Too,1
FANCY PANTS MASHUP: The Women Of Mad Men Sing For Their Freedom,0
A Girl Gets Attacked At School For Being STRAIGHT?!,1
Maybe Being Heterosexual Is Just A Phase?,0
If I Had To Deal With What These Women Deal With I Would Be Mad Too,1
If I Had To Deal With What These Women Deal With I Would Be Mad Too,0
A Girl Gets Attacked At School For Being STRAIGHT?!,1
A Girl Gets Attacked At School For Being STRAIGHT?!,0
The People Who Approved These Ads Have A Lot Of Explaining To Do,1
"Here's How Sexist Advertising Affects Ladies. But Do You Know How It Affects Dudes, Too?",0
The People Who Approved These Ads Have A Lot Of Explaining To Do,1
"Here's How Sexist Advertising Affects Women. But Do You Know How It Affects Men, Too?",0
A Girl Gets Attacked At School For Being STRAIGHT?!,1
A Girl Gets Bullied At School For Being STRAIGHT?!,0
The People Who Approved These Ads Have A Lot Of Explaining To Do,1
The People Who Approved These Ads Have A Lot Of Explaining To Do,0
The Politicians Who Committed Political Suicide For Gun Control Have One Thing In Common,1
Why American Politicians Fail On Gun Control Time After Time,0
If I Had To Deal With What These Women Deal With I Would Be Mad Too,1
If I Had To Deal With What These Women Deal With I Would Be Mad Too,0
CNN's Coverage Of A National Tragedy Is So Awful Even These Comedians Can't Keep A Straight Face,1
Everything You Need To Know About CNN's Boston Coverage In One Horrifying Hilarious Video,0
This Guy Has Gotten More Confessions Out Of People Than Da Frickin' Pope,1
This Guy Has Gotten More Confessions Out Of People Than The Friggin' Pope,0
This Guy Has Gotten More Confessions Out Of People Than Da Frickin' Pope,1
This Guy Has Gotten More Confessions Out Of People Than A Frickin' Priest,0
This Guy Has Gotten More Confessions Out Of People Than The Frickin' Pope,1
This Guy Has Gotten More Confessions Out Of People Than The Frickin' Pope,0
"He's 7' Tall, Blocks Like A Boss, And Just Said 3 Small Words That Made Him A Civil Rights Superstar",1
"He's 7' Tall, Blocks Like A Boss, And Just Said 3 Small Words That Made Him A Civil Rights Superstar",0
A Congressman Decided To Insult A 4-Star General And Then Tried To Walk Out. HAHAHA.,1
A Congressman Taking Money From A Defense Contractor Tried To Shame A 4-Star General. Didn't Work.,0
A Bunch Of People In Israel Were Asked What They'd Wish For. Their Answers May Surprise You.,1
What Do The Israelis And The Palestinians Really Want? This.,0
Can You Guess How Long This Veteran Has Been On The Streets?,1
Can Someone On The Internet Please Explain Why We Can’t Find This Veteran A Home?,0
A Bunch Of People In Jerusalem Were Asked What They'd Wish For. Their Answers May Surprise You.,1
Here's Something You Don't See In Jerusalem Every Day...,0
"If You Could Have 1 Wish, Would It Be More Awesome Than What These Guys Said?",1
A Bunch Of People In Jerusalem Were Asked What They'd Wish For. Guess How Many Said Peace?,0
"If You Could Have 1 Wish, Would It Be More Awesome Than What These Folks Said?",1
"If You Could Have 1 Wish, Would It Be More Awesome Than What These Folks Said?",0
"If You Could Have One Wish, Would It Be More Awesome Than What These Guys Said?",1
"If You Could Have One Wish, Would It Be More Awesome Than What These Guys Said?",0
From Honorably Discharged To Absolutely Nothing: An American Tragedy,1
Inside A Slow-Motion Tragedy We Can All Tackle Together,0
"Some Jerks Freaked Out About A Gay NBA Player, So The President And The Internet Responded Like This",1
"If An NBA Player Being Gay Makes You Panic, Then This Will Give You A Heart Attack",0
Mind Blown: The Surprising Truth About The Color Pink,1
Mind Blown: The Surprising Truth About The Color Pink,0
This Waitress Is About To Get A $500 Tip. Watch Her Reaction.,1
This Waitress Is About To Get A $500 Tip. Watch Her Reaction.,0
"A Seriously Scary Thing Is Scheduled To Happen In New York This November
",1
Think New Yorkers Are Cranky Now? Wait Until They’re Living Over A Giant Pipeline Of Dangerous Gas,0
An Interviewer Asks An Expert What We Can Do To Stay Safer. Her Answer Is Not What I Expected.,1
Here's Your Invitation To Play The Save-The-World Symphony.,0
Here’s The Secret Behind All Your Actions That I’m Betting You’re Too Afraid To Watch,1
"The Video Our Future Robot Leaders Can Never Understand
",0
Some Big Things Are Hiding Right In Front Of You. And In You.,1
Want To See The World Around You? Are You Sure?,0
"A Seriously Scary Thing Is Scheduled To Happen In New York This November
",1
Think New Yorkers Are Cranky Now? Wait Until They’re Living Over A Giant Pipeline Of Dangerous Gas,0
An Interviewer Asks An Expert What We Can Do To Stay Safer. Her Answer Is Not What I Expected.,1
An Interviewer Asks An Expert What We Can Do To Stay Safer. Her Answer Is Not What I Expected.,0
A Seriously Scary Thing Is Scheduled To Happen In New York This November,1
A Seriously Scary Thing Is Scheduled To Happen In New York This November,0
This Poem Is Like A Prayer. And This Prayer Belongs In Every Public School.,1
This Poem Is Like A Prayer. And This Prayer Belongs In Every Public School.,0
I Never Thought I'd Get Shivers From A Homemade Helicopter,1
I Really Hope This Homemade Helicopter Can Fly,0
Everything You Know About Sugar Is About To Be Blown Away,1
Put Your Sugar In Perspective,0
"If You Use This Awful Racial Slur, You Should Probably Resign. Even If You Dine With Black People.",1
This Woman Is Sorry She Said Something Racist. In Her Defense She's Eaten Turkey With Black People?,0
Everything You Know About Sugar Is About To Be Blown Away,1
Everything You Know About Sugar Is About To Be Blown Away,0
"If You Use This Awful Racial Slur, You Should Probably Resign. Even If You Dine With Black People.",1
"If You Use This Awful Racial Slur, You Should Probably Resign. Even If You Know Some Black People.",0
"14 Books The Giant Nerds At Upworthy Are Reading And Shamelessly Promoting, As If You Care",1
"If You Like Upworthy, Then You May Want To Know What The Nerds Who Work Here Are Reading And Stuff",0
People Turn To The Internet For Answers. Their Questions Will Make You Cry.,1
"Lesson #3,456 In What The Internet Can Teach Us About Ourselves",0
"This Girl Lost Her Mom, Her Grandma And Her Hearing. So Why Is This Rock Band Playing Her A Song?",1
Sign Language Won't Take Away Her Pain. Only The President And Congress Can Do That.,0
3 Words I Wish I'd Heard When My Boyfriend Cheated On Me,1
3 Words I Wish I'd Heard When My Boyfriend Cheated On Me,0
"Are We Ready For A Lady President? But I Mean, Like, Are We REALLY?",1
"Are We Ready For A Lady President? But I Mean, Like, Are We REALLY?",0
"Welcome To The Oval Office, Madam President",1
"Welcome To The Oval Office, Madam President",0
"In Case You Missed It, A Seriously Scary Thing Is Scheduled To Happen To This City In November",1
"One Of The Biggest Threats To New York City Is Being Built Underneath It As We Speak
",0
People Turn To The Internet For Answers. Their Questions Will Make You Cry.,1
People Turn To The Internet For Answers. Their Questions Will Make You Cry.,0
"In Case You Missed It, A Seriously Scary Thing Is Scheduled To Happen To New York City In November",1
"In Case You Missed It, A Seriously Scary Thing Is Scheduled To Happen To New York City In November",0
"In Case You Missed It, A Seriously Scary Thing Is Scheduled To Happen To New York City In November",1
"In Case You Missed It, A Seriously Scary Thing Is Scheduled To Happen To New York City In November",0
"This Girl Lost Her Mom, Her Grandma And Her Hearing. So Why Is This Rock Band Playing Her A Song?",1
"This Girl Lost Her Mom, Her Grandma And Her Hearing. So Why Is This Rock Band Playing Her A Song?",0
A Senator Stages An Intervention With Some Other Senators Because Of Cheesy Poofs?,1
Al Franken: Cheesy Poof Denier. Because Big Coal.,0
Senator Franken Forced To Use Kid's Analogy To Help Other Senators Understand That Science Is Real,1
Senator Franken Resorts To Using A Child's Analogy To Help Senators Understand How Science Works,0
Senator Franken Forced To Use Kid's Analogy To Help Other Senators Understand That Science Is Real,1
Senator Franken Forced To Use Kid's Analogy To Help Other Senators Understand That Science Is Real,0
"I Have To Confess, I Would Have Probably Admitted To Murdering A Child Too If This Happened To Me",1
"I Have To Confess, I Would Have Probably Admitted To Murdering A Child Too If This Happened To Me",0
The Classy Way To  Take On People Who Hate You,1
Watch: Amazing Video Of Muslims Converting People In New York.,0
The Classy Way To Take On People Who Hate You,1
The Classy Way To Take On People Who Hate You,0
This Parody Of Fox News Is Actually More Responsible About Fact-Checking Than The Real Fox News,1
This Parody Of Fox News Is Actually More Responsible About Fact-Checking Than The Real Fox News,0
This Parody Of Fox News Is Actually More Responsible About Fact-Checking Than The Real Fox News,1
This Parody Of Fox News Is Actually More Responsible About Fact-Checking Than The Real Fox News,0
Here’s What The Little Guys Can Do That The Big Guys Just Can’t,1
"Give Me 6 Minutes, And I’ll Make You A Forever Believer In Community Radio",0
Imagine If A Company Patented Your Fingers And Sued You If You Tried To Use Them. Imagine No More.,1
"If Someone Tried To Patent Oxygen, I'm Pretty Sure I'd Do Everything Possible To Suffocate That Idea",0
These Artists Figured Out An Awe-Inspiring Way To Celebrate Mother's Day. Want To Join In?,1
You've Never Seen Mother's Day Like This Before,0
What’s It Like To Leave Your Culture Behind And Be Unwelcome In Your New Home?,1
Immigrant Voices: What It Was Like Coming To America,0
Creepy Corporation Does Something So Cartoonishly Evil That We Have To Make A Dr. Evil Reference,1
"It's Rare That I Imagine A CEO Petting HIs Creepy Cat In A Volcano Lair, But This Company Is Special",0
"When The Internet Goes Down, This Powerful Channel Is Still Up And Running",1
Here’s What The Little Guys Can Do That The Big Guys Just Can’t,0
How Al Gore Could Have Won The 2000 Presidential Election With Ease,1
How Mr. Squash Became Mayor Of Plantville,0
"Guess Who Is Responsible For 25% Of The American Diet?
",1
"It’s Going To Hurt A Lot More If We NEVER Get Stung By Bees Again
",0
"You Think You Don’t Need To See This Hand-Washing Video. But You Do.
",1
You Know Those Annoying People Who Use 7 Paper Towels In The Bathroom? This Is For Them.,0
Creepy Corporation Does Something So Cartoonishly Evil That We Have To Make A Dr. Evil Reference,1
"Remember That Time When A Company Bought The Rights To Your DNA? Yea, That Already Happened.",0
Your Body Was Just Patented By A Corporation. You. Your Specific Body. I'm Not Joking.,1
This Corporation Just Bought The Rights To Your DNA. Seriously.,0
"You Won't Believe The Effect The Internet's Having On Your Brain. Actually, You Will.",1
Could Watching This Video Repair The Damage It's Doing To You?,0
What Do Hidden Cameras Reveal About Humanity? Something Amazing.,1
This Will Make Your Day Better,0
A Truly Great Woman Reads An Homage To Her Favorite Body Part,1
Why Is This Woman So In Love With Her Hips?,0
"I Just Learned How To Use A Paper Towel Properly For The First Time In My Life 
",1
"I Just Learned How To Use A Paper Towel Properly For The First Time In My Life 
",0
Creepy Corporation Does Something So Cartoonishly Evil That We Have To Make A Dr. Evil Reference,1
Creepy Corporation Does Something So Cartoonishly Evil That We Have To Make A Dr. Evil Reference,0
Because Your Mom Probably Doesn't Want Chocolate And A Coupon Book,1
"This Is An Infinitely Better Present Than Chocolates, Flowers, And A Coupon Book",0
Corporation Does Something So Cartoonishly Awful That We Have To Make A Dr. Evil Reference,1
Awful Corporation Does Something So Cartoonishly Awful That We Have To Make A Dr. Evil Reference,0
American Attitudes Towards These People Have Changed Since Never,1
"Americans Sure Treated Foreigners Differently 100 Years Ago, Depending On How You Define Different",0
Awful Corporation Does Something So Cartoonishly Creepy That We Have To Make A Dr. Evil Reference,1
Corporation Does Something So Cartoonishly Awful That We Have To Make A Dr. Evil Reference,0
An Awful Corporation Does Something So Cartoonishly Creepy That We Have To Make A Dr. Evil Reference,1
An Awful Corporation Does Something So Cartoonishly Creepy That We Have To Make A Dr. Evil Reference,0
You Won't Believe Who Is A Bigger Threat To America Than Osama Bin Laden,1
I Would Really Love It If Congress Stopped Trying To Kill All Of Us,0
Definitive Proof That There's No Such Thing As Boy Toys Or Girl Toys (Until You're Over 18),1
A Super Simple Guide To Buying Toys For Boys And Girls,0
Last I Checked The Bible Doesn't Say Anything About Memorizing Trivial Quotes. It Does Say This.,1
The Cliff Notes On Jesus Christ In The Bible,0
Watch These Straight People Answer A Question Gay People Have Been Asked For Years,1
Straight People: We're Just Born This Way!,0
"We Don't Teach Kids Chemistry In Gym Class, So Why On Earth Would We Teach This In Science Class?",1
The Most Important Reason We Don't Play Dodgeball In Chemistry Class,0
Watch These Straight People Answer A Question Gay People Have Been Asked For Years,1
Watch These Straight People Answer A Question Gay People Have Been Asked For Years,0
I Needed A Reason To Cheer Today And Here It is,1
