clickability_test_id,headline,clicks,impressions
54fdc55a6163310024100000,"In case all the talk of trans-vaginal probes didn't tip you off, here's what they're trying to do.",2,1707
54fdc55a6163310024100000,"Some lawmakers think you need a good probing, mentally and vaginally, before you have an abortion.",3,1737
54fddb393233330019430000,"The creator of 'The Daily Show' has some scary, not-at-all-funny news for women.",1,1693
54fddb393233330019430000,There are 9 states where it's safe to be a woman. What's going on in the other 41 is terrifying.,2,1702
54fddb393233330019430000,"She's a comedian, but the news she has for women is anything but funny.",3,1791
54fddb393233330019430000,"In 1 big way, it was better to be a woman in the 70s than it is today.",4,1741
54fde420616331000c4b0000,"She's a comedian, but the news she has for women is anything but funny.",2,1779
54fde420616331000c4b0000,Here's what's being done to women in over 80% of America. I didn't know it was this bad.,5,1678
54fdeba03233330019760000,The amazing reason water can make a huge difference on childbirth,7,1719
54fdeba03233330019760000,This mother was *surprised* at how clean the hospital was before giving birth to her son.,13,1734
54fdeba03233330019760000,"She named her son after God, all because his birth went smoothly — much more than expected.",18,1739
54fdeba03233330019760000,Many women in her village got sick while delivering. She did not. You'll want to know the reason.,21,1757
54fdeba03233330019760000,The story of her son's birth shows us just how important water is.,23,1732
54fdeba03233330019760000,"She became ill before her son Eli was born — for one small reason. Small, but important.",25,1711
54fdf4cf323333000c830000,"An analysis of 1,500 films outlined the path forward for better movies from Hollywood.",3,2280
54fdf4cf323333000c830000,"Filmmakers can boost their bottom line by changing how they portray women, so why won't they?",4,2179
54fdf4cf323333000c830000,"A comic strip laid out 3 simple rules for diversity in film. 20 years later, we need an update.",5,2256
54fdf4cf323333000c830000,"Hollywood has 99 diversity problems and women are the solution to, like, at least 80 of them.",7,2194
54fdf4cf323333000c830000,"An analysis of 1,500 films resulted in 1 disturbing conclusion.",11,2233
54fdf84c323333000c8e0000,"The truth about anti-choice laws is truly frightening, but letting it creep up on us is even worse!",1,1781
54fdf84c323333000c8e0000,The thing that's slowly encroaching upon women state by state is scarier than any nightmare.,1,1728
54fdf84c323333000c8e0000,It's sneaking up on us. It's almost got us. It's not a movie monster. It's more horrific and real.,3,1766
54fdf84c323333000c8e0000,41 states? That's how many these laws are sneaking up behind women in?,3,1681
54fdfbfc3233330019980000,"This woman used to serve champagne in a bathroom, but now she's starring in a movie.",15,1659
54fdfbfc3233330019980000,There aren't many movies that star a black woman in the leading role. She wants that to change.,17,1771
54fdfbfc3233330019980000,"You see her pain, her sorrow and her joy. She wants you to. And that is utterly beautiful.",17,1704
54fdfbfc3233330019980000,"For two and a half years, she devoted herself to making this movie. Time well spent.",18,1775
54fdfbfc3233330019980000,An actress was absolutely sick of the roles she was being offered. So she made her own movie.,19,1766
54fdfbfc3233330019980000,She devoted 30 whole months of her life to create something America doesn't see nearly enough of.,20,1710
54fdfec161633100187b0000,Is it hypocritical for men to call themselves 'feminists'?,13,1731
54fdfec161633100187b0000,He's a feminist and learning to reconcile what it means to openly support women's equality,21,1739
54fdfec161633100187b0000,A man answers questions about his struggles of saying 'I'm a feminist',25,1700
54fdfec161633100187b0000,"He's interested in being a feminist, but he's having a really hard time.",29,1734
54fdfec161633100187b0000,Listen to 1 man explain why he has a hard time being a feminist.,42,1796
54fe087a61633100249d0000,A man screamed at her once. But being ignored now is even worse.,13,1749
54fe087a61633100249d0000,People have screamed at her because they think she's white. Or too black. Huh?,35,1818
54fe087a61633100249d0000,A man screamed at her once because he thought she was white. Nothing new.,40,1723
54fe087a61633100249d0000,A man screamed at her once because he thought she was white. That's just the tip of the iceberg.,39,1669
54fe15ee616331000cd80000,"The truth about anti-choice laws is truly frightening, but letting it creep up on us is even worse!",12,2202
54fe15ee616331000cd80000,41 states? That's how many these laws are sneaking up behind women in?,12,2153
54fe15ee616331000cd80000,It's sneaking up on us. It's almost got us. It's not a movie monster. It's more horrific and real.,13,2307
54fe15ee616331000cd80000,The thing that's slowly encroaching upon women state by state is scarier than any nightmare.,21,2286
54fe79133233330019570100,A New York woman just made the kind of movie that Hollywood never wants to make.,39,2246
54fe79133233330019570100,A New York City woman just made the kind of movie that Hollywood never wants to make.,41,2201
54fe79133233330019570100,A New York City woman just made the kind of movie that Hollywood never wants to make.,42,2235
54fe79133233330019570100,A New York City woman just made the kind of movie that Hollywood never wants to make.,45,2271
54fe79133233330019570100,A New York City woman just made the kind of movie that Hollywood never wants to make.,50,2255
54fe79133233330019570100,A New York woman just made the kind of movie that Hollywood never wants to make.,51,2181
54fefecd3233330026200100,Best-selling author wants to tell you where to find your best ideas.,10,2228
54fefecd3233330026200100,"Where do ideas come from? Replace that ""lightbulb moment"" with turtles cuddling.",15,2304
54fefecd3233330026200100,Best-selling author wants to tell you where to find your best ideas.,18,2189
55005f296632300019130000,Half of all high schoolers text and drive. That includes the ones who don't drive.,6,2322
55005f296632300019130000,We could reduce serious car accidents by nearly 20%. Are we strong enough to make it happen?,8,2204
55005f296632300019130000,Would you drive across a football field blindfolded?,8,2149
55005f296632300019130000,He has some new ideas about peer pressure.,11,2215
55005f296632300019130000,You can build your brain muscle AND save lives. Here's how.,13,2261
55008ffb6632300019260000,"In 10 years, there’ll be no elephants or rhinos in the wild. These drones are flying to the rescue.",9,2254
55008ffb6632300019260000,"Flying over elephants and rhinos, tiny drones are on a desperate mission.",11,2300
55008ffb6632300019260000,The poachers think they’re safe. They’re not. They’re being tracked. By drones.,19,2216
55008ffb6632300019260000,He was the first world-famous celebrity. Now his family’s drones are hunting poachers.,24,2214
55008ffb6632300019260000,"When these drones zoom in over elephants and rhinos, they stop horrible things from happening.",34,2236
55009cac6164360019400000,"We don’t hear much about caregivers, but we're about to care a lot about them.",8,2277
55009cac6164360019400000,"Every 8 minutes someone turns 65. So the question is, who’s going to take care of her?",10,2306
55009cac6164360019400000,Caregivers have a secret. They often get as much as they give.,10,2210
55009cac6164360019400000,"They meet your parents, and often even get as close to them as we are. Who are these people?",12,2244
55009cac6164360019400000,"As parents get older, grownup kids have a problem. Who’s gonna take care of their parents?",12,2201
5500bdee623830000c0c0000,Hear this Children's Peace Prize winner's moving speech about what it takes to change the world.,4,2253
5500bdee623830000c0c0000,What does throwing a pebble into a pond have to do with changing the world?,5,2229
5500bdee623830000c0c0000,Hear this Children's Peace Prize winner's moving speech about what it takes to change the world.,9,2262
5500bdee623830000c0c0000,She was the first American to ever win the International Children's Peace Prize. Hear her speech.,15,2255
55018deb306130000c330000,"For the people who are making these, the biggest question is, 'Which superhero do you want?""",10,2180
55018deb306130000c330000,"The transformer hand that ... well, transforms some amazing kids.",13,2246
55018deb306130000c330000,"These kids must feel like they're superheroes. And, really, they are.",14,2236
55018deb306130000c330000,"The inventors of this could have made a fortune. Instead, they're making kids happy.",42,2275
5501cfe7306130000c4c0000,Think all young people are apathetic and not interested in the world around them?,4,2164
5501cfe7306130000c4c0000,How to turn empathy into action in one very short clip.,8,2234
5501cfe7306130000c4c0000,She was the first American to ever win the International Children's Peace Prize. Hear her speech.,11,2280
5501cfe7306130000c4c0000,Heard of the ripple effect? These young people are proof that good just keeps growing. And growing.,11,2156
5501cfe7306130000c4c0000,Heard of the ripple effect? These young people are proof that good can just keep growing.,14,2301
5501cfe7306130000c4c0000,Want to see some young people who refuse to be told they can’t fix some problems of the world?,15,2274
